Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn,City,Contract,Country,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Under 30,Unlimited Data,Zip Code
53,12,0.0,1,Shafter,Month-to-Month,United States,0,0,Male,1,DSL,35.490705,-119.286833,1,46.35,0,0,1,Offer D,0,0,0,1,Bank Withdrawal,0,15177,0,Q3,1,3,0,California,1,1,1,14,0,0.0,0.0,0,1,93263
59,0,26.47,0,Georgetown,Month-to-Month,United States,0,0,Female,0,,38.9386,-120.785514,0,20.7,0,0,0,Offer E,0,0,1,0,Mailed Check,1,2723,0,Q3,0,5,0,California,0,0,0,8,0,211.76,0.0,0,0,95634
44,0,26.37,1,Rescue,Month-to-Month,United States,0,0,Female,0,,38.724322,-120.991237,0,20.3,0,0,0,Offer E,0,0,1,0,Mailed Check,1,3815,0,Q3,0,3,0,California,0,0,0,1,0,26.37,0.0,0,0,95672
43,13,15.94,0,Lompoc,Two Year,United States,1,1,Male,1,Fiber Optic,34.601055,-120.382917,1,114.3,1,1,1,,1,1,1,1,Credit Card,1,51737,1,Q3,1,3,0,California,1,1,1,72,0,1147.68,0.0,0,1,93436
28,69,34.44,1,Newhall,Month-to-Month,United States,0,0,Male,1,Cable,34.370378,-118.504118,0,45.55,0,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,30742,0,Q3,0,1,0,California,0,1,0,10,0,344.4,0.0,1,1,91321
41,25,31.73,1,San Joaquin,Month-to-Month,United States,0,1,Female,1,Fiber Optic,36.600193,-120.153393,1,89.45,0,0,1,,1,0,1,1,Credit Card,1,4318,0,Q3,1,3,0,California,0,0,1,16,0,507.68,0.0,0,1,93660
74,6,39.12,1,Santa Rosa,Month-to-Month,United States,0,0,Male,1,Fiber Optic,38.394091,-122.739814,0,89.55,0,0,0,,0,0,1,0,Mailed Check,1,30876,0,Q3,0,1,1,California,1,1,1,43,0,1682.16,0.0,0,1,95407
32,18,11.57,0,Temecula,One Year,United States,0,0,Male,1,Fiber Optic,33.507255,-117.029473,1,89.7,1,0,2,Offer A,1,0,1,1,Bank Withdrawal,1,46171,0,Q3,1,3,0,California,0,0,1,72,0,833.04,0.0,0,1,92592
74,25,46.65,0,Los Angeles,Two Year,United States,0,1,Female,1,Fiber Optic,34.108833,-118.229715,0,73.85,0,0,0,,0,0,0,0,Bank Withdrawal,1,47534,0,Q3,0,4,1,California,0,0,0,3,0,139.95,0.0,0,1,90065
61,20,7.56,0,Newport Beach,Month-to-Month,United States,0,1,Male,1,Fiber Optic,33.601309,-117.902304,0,101.3,0,0,0,,1,0,0,0,Credit Card,1,4242,0,Q3,0,3,0,California,1,1,1,18,0,136.08,0.0,0,1,92661
37,16,38.98,0,San Jacinto,One Year,United States,1,1,Male,1,Fiber Optic,33.796568,-116.924723,1,105.4,1,2,0,Offer A,1,0,1,1,Bank Withdrawal,1,21349,0,Q3,0,5,0,California,1,1,1,67,0,2611.66,0.0,0,1,92583
57,12,0.0,1,Auburn,Month-to-Month,United States,1,0,Female,1,DSL,38.99003,-121.114408,1,51.2,0,2,1,,0,0,0,1,Credit Card,0,18197,1,Q3,1,3,0,California,1,1,1,30,0,0.0,0.0,0,1,95602
37,52,8.39,0,Anaheim,Two Year,United States,1,1,Female,1,DSL,33.818,-117.974404,1,85.1,1,3,1,,0,1,1,1,Bank Withdrawal,1,81333,1,Q3,1,3,0,California,1,1,1,55,0,461.45,0.0,0,1,92804
24,47,29.58,0,Bakersfield,Two Year,United States,0,1,Male,1,DSL,35.16207,-119.194488,0,86.7,0,0,0,,1,1,1,0,Bank Withdrawal,1,20440,1,Q3,0,3,0,California,1,1,1,63,0,1863.54,0.0,1,1,93311
57,5,38.21,0,Gardena,One Year,United States,0,1,Female,1,DSL,33.90139,-118.315697,0,79.85,0,0,0,,0,1,1,0,Bank Withdrawal,1,26442,1,Q3,0,4,0,California,1,1,1,41,0,1566.61,0.0,0,1,90249
34,17,35.55,0,Rancho Cordova,Two Year,United States,0,1,Male,1,DSL,38.591134,-121.161585,1,59.5,1,0,9,Offer B,1,0,0,1,Credit Card,1,299,0,Q3,1,5,0,California,0,0,0,56,0,1990.8,0.0,0,1,95742
31,11,3.97,0,Campo,Month-to-Month,United States,0,0,Male,1,DSL,32.673483,-116.472863,0,49.8,1,0,0,,0,0,1,0,Credit Card,1,3133,0,Q3,0,4,0,California,0,0,0,1,0,3.97,0.0,0,1,91906
69,25,9.9,1,Tahoe Vista,One Year,United States,0,1,Male,1,Fiber Optic,39.24124,-120.054765,0,110.9,1,0,0,,1,0,0,0,Credit Card,1,678,1,Q3,0,3,1,California,1,0,1,66,0,653.4,0.0,0,1,96148
33,19,40.22,0,Long Beach,Month-to-Month,United States,1,0,Female,1,Fiber Optic,33.823943,-118.111335,1,80.9,0,1,7,,0,0,1,1,Bank Withdrawal,1,37417,0,Q3,1,5,0,California,1,1,0,14,0,563.08,0.0,0,1,90808
73,0,35.14,0,Sacramento,One Year,United States,1,0,Male,0,,38.660442,-121.346321,1,19.5,0,1,8,,0,0,0,1,Bank Withdrawal,1,20993,0,Q3,1,3,1,California,0,0,0,68,0,2389.52,0.0,0,0,95841
35,21,28.19,0,Dillon Beach,Month-to-Month,United States,0,0,Male,1,Cable,38.24458,-122.956268,0,50.25,0,0,0,,0,0,1,0,Credit Card,1,330,1,Q3,0,3,0,California,0,0,0,3,0,84.57,0.0,0,1,94929
56,0,3.6,0,Sequoia National Park,One Year,United States,0,0,Female,0,,36.527243,-118.594938,1,26.8,1,0,10,,0,0,1,1,Credit Card,1,56,0,Q3,1,5,0,California,0,0,0,25,0,90.0,0.0,0,0,93262
59,13,32.5,0,Windsor,Two Year,United States,0,0,Female,1,Fiber Optic,38.527297,-122.810044,1,97.2,0,0,6,,0,1,1,1,Bank Withdrawal,1,23701,1,Q3,1,4,0,California,1,1,1,60,0,1950.0,0.0,0,1,95492
43,0,44.86,0,Nipton,Two Year,United States,0,0,Female,0,,35.478736,-115.516984,1,19.9,0,0,6,,0,0,0,1,Bank Withdrawal,1,162,0,Q3,1,5,0,California,0,0,0,57,0,2557.02,0.0,0,0,92364
38,9,12.16,0,San Juan Bautista,Month-to-Month,United States,0,1,Female,1,DSL,36.810568,-121.503022,1,81.25,0,0,4,,0,1,0,1,Bank Withdrawal,1,3402,1,Q3,1,3,0,California,1,1,1,7,0,85.12,47.36,0,1,95045
75,29,40.45,1,Berkeley,Month-to-Month,United States,0,1,Male,1,Fiber Optic,37.871416,-122.246597,0,100.6,1,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,21205,0,Q3,0,1,1,California,1,0,1,8,0,323.6,0.0,0,1,94704
26,59,5.16,1,Sonoma,Month-to-Month,United States,0,1,Female,1,Fiber Optic,38.25485,-122.461799,0,99.95,0,0,0,,0,0,1,0,Mailed Check,1,34314,1,Q3,0,2,0,California,1,1,1,6,0,30.96,0.0,1,1,95476
77,17,35.11,1,Los Angeles,One Year,United States,0,1,Female,1,Fiber Optic,34.099869,-118.326843,1,104.4,1,0,1,,1,0,1,1,Credit Card,1,30568,0,Q3,1,1,1,California,1,0,1,61,0,2141.71,0.0,0,1,90028
65,3,34.66,1,Roseville,Month-to-Month,United States,0,1,Male,1,Fiber Optic,38.759751,-121.288545,1,101.95,1,0,2,,0,0,1,1,Bank Withdrawal,1,30614,0,Q3,1,1,1,California,1,1,1,7,0,242.62,0.0,0,1,95678
67,25,16.82,0,Trinity Center,Two Year,United States,1,1,Male,1,Fiber Optic,41.081847,-122.700545,1,104.1,0,2,4,,0,1,1,1,Credit Card,1,734,1,Q3,1,3,1,California,1,0,1,72,40,1211.04,0.0,0,0,96091
19,59,4.19,0,San Marino,Month-to-Month,United States,1,1,Female,1,Fiber Optic,34.122671,-118.112911,1,105.35,1,3,6,Offer D,1,0,1,1,Bank Withdrawal,1,13158,0,Q3,1,3,0,California,1,1,1,15,0,62.85,0.0,1,1,91108
62,0,41.93,0,Corning,Month-to-Month,United States,0,0,Female,0,,39.913777,-122.289984,0,19.65,0,0,0,,0,0,1,0,Credit Card,1,13840,0,Q3,0,3,0,California,0,0,0,5,0,209.65,0.0,0,0,96021
74,10,14.78,0,Santa Ana,Two Year,United States,0,0,Male,1,DSL,33.766004,-117.786763,0,59.6,1,0,0,,1,0,0,0,Bank Withdrawal,1,44117,1,Q3,0,3,1,California,0,0,0,47,0,694.66,0.0,0,1,92705
19,51,40.32,0,Helendale,Month-to-Month,United States,0,0,Female,1,Cable,34.757783,-117.33997,0,44.95,0,0,0,,0,0,0,0,Bank Withdrawal,1,4948,0,Q3,0,5,0,California,0,0,0,46,0,1854.72,0.0,1,1,92342
79,6,5.14,0,Roseville,One Year,United States,0,1,Male,1,DSL,38.784329,-121.373245,0,65.25,0,0,0,Offer B,0,0,0,0,Bank Withdrawal,1,25418,1,Q3,0,4,1,California,1,0,0,54,0,277.56,33.07,0,1,95747
53,0,16.72,0,Sherman Oaks,One Year,United States,0,0,Female,0,,34.147149,-118.463365,0,19.35,0,0,0,Offer D,0,0,1,0,Bank Withdrawal,1,22085,0,Q3,0,5,0,California,0,0,0,12,0,200.64,0.0,0,0,91403
61,0,22.97,0,Turlock,Month-to-Month,United States,0,0,Male,0,,37.529656,-120.854357,0,20.05,0,0,0,,0,0,0,0,Credit Card,1,24708,0,Q3,0,3,0,California,0,0,0,18,0,413.46,0.0,0,0,95382
34,0,26.11,0,Platina,One Year,United States,0,0,Male,0,,40.367964,-122.937379,1,20.55,0,0,6,,0,0,1,1,Credit Card,1,215,0,Q3,1,5,0,California,0,0,0,11,0,287.21,0.0,0,0,96076
50,25,22.86,1,La Habra,Month-to-Month,United States,0,0,Male,1,Fiber Optic,33.940619,-117.9513,0,69.8,0,0,0,,0,0,1,0,Bank Withdrawal,1,67354,0,Q3,0,2,0,California,0,0,0,1,10,22.86,0.0,0,0,90631
73,21,6.25,1,Morgan Hill,Month-to-Month,United States,0,0,Male,1,Fiber Optic,37.161544,-121.649371,1,94.45,1,0,1,,0,0,1,1,Bank Withdrawal,1,41707,0,Q3,1,1,1,California,1,0,1,29,0,181.25,0.0,0,1,95037
61,21,48.69,0,Lincoln,Month-to-Month,United States,0,1,Male,1,Fiber Optic,38.922812,-121.312005,1,104.1,1,0,2,Offer B,1,0,1,1,Bank Withdrawal,1,15286,0,Q3,1,5,0,California,1,1,1,47,0,2288.43,0.0,0,1,95648
52,8,44.67,0,Mammoth Lakes,Month-to-Month,United States,0,0,Male,1,Fiber Optic,37.550074,-118.837167,0,80.65,1,0,0,,0,0,0,0,Bank Withdrawal,1,8217,1,Q3,0,5,0,California,0,0,0,58,0,2590.86,0.0,0,1,93546
21,73,36.05,0,Moreno Valley,Month-to-Month,United States,0,1,Male,1,Fiber Optic,33.907361,-117.109972,0,106.45,1,0,0,Offer B,0,1,1,0,Bank Withdrawal,1,12743,0,Q3,0,3,0,California,1,1,1,61,0,2199.05,0.0,1,1,92555
47,7,0.0,0,Cayucos,Month-to-Month,United States,0,1,Female,1,DSL,35.511833,-120.918713,0,50.35,0,0,0,,0,0,1,0,Credit Card,0,3220,0,Q3,0,5,0,California,1,1,1,26,0,0.0,0.0,0,1,93430
47,19,24.08,0,San Rafael,Two Year,United States,1,1,Male,1,Fiber Optic,38.018065,-122.546024,1,111.95,0,1,9,,1,1,0,1,Bank Withdrawal,1,28403,1,Q3,1,3,0,California,1,1,1,72,0,1733.76,0.0,0,1,94903
38,4,11.3,1,Amador City,Month-to-Month,United States,0,0,Male,1,Fiber Optic,38.431407,-120.8421,1,79.95,0,0,1,,0,0,1,1,Bank Withdrawal,1,222,0,Q3,1,1,0,California,0,0,1,10,0,113.0,0.0,0,1,95601
28,0,42.49,0,Modesto,Two Year,United States,1,0,Female,0,,37.672906,-120.946594,1,20.2,0,2,5,,0,0,0,1,Bank Withdrawal,1,47613,0,Q3,1,5,0,California,0,0,0,69,0,2931.81,0.0,1,0,95355
32,26,17.87,0,Vallejo,Month-to-Month,United States,0,0,Female,1,Cable,38.093701,-122.276589,0,66.1,1,0,0,,0,1,1,0,Bank Withdrawal,1,159,0,Q3,0,3,0,California,1,1,0,29,0,518.23,0.0,0,1,94592
41,28,31.09,0,Durham,Month-to-Month,United States,1,1,Female,1,Fiber Optic,39.607831,-121.777959,1,98.15,1,1,6,,1,1,0,1,Bank Withdrawal,1,3524,0,Q3,1,4,0,California,1,1,0,52,0,1616.68,0.0,0,1,95938
50,0,15.04,0,Eureka,Two Year,United States,1,0,Female,0,,40.796621,-124.15428,1,25.0,1,2,1,,0,0,0,1,Credit Card,1,23224,0,Q3,1,4,0,California,0,0,0,11,0,165.44,0.0,0,0,95501
24,26,32.93,0,Hemet,One Year,United States,0,0,Male,1,DSL,33.734933,-117.044145,1,70.15,1,0,5,,1,0,1,1,Credit Card,1,25694,1,Q3,1,4,0,California,1,1,0,64,0,2107.52,0.0,1,1,92545
51,3,22.56,1,San Jose,Month-to-Month,United States,0,0,Female,1,Cable,37.424655,-121.74841,0,50.65,1,0,0,Offer E,0,0,1,0,Mailed Check,1,40568,0,Q3,0,1,0,California,0,0,0,3,0,67.68,0.0,0,1,95132
27,59,14.96,1,San Gabriel,Month-to-Month,United States,1,0,Male,1,Fiber Optic,34.114772,-118.089431,0,73.75,1,1,0,Offer D,0,0,1,0,Credit Card,1,23444,0,Q3,0,3,0,California,0,1,0,12,0,179.52,0.0,1,1,91775
35,16,40.35,0,Friant,Two Year,United States,1,0,Female,1,Fiber Optic,37.027663,-119.69056,1,106.7,1,2,3,Offer A,0,1,0,1,Credit Card,1,1125,1,Q3,1,3,0,California,1,1,1,67,0,2703.45,0.0,0,1,93626
46,7,36.65,1,Irvine,One Year,United States,0,0,Female,1,DSL,33.720359,-117.733655,1,70.1,0,0,1,Offer B,0,1,1,1,Bank Withdrawal,1,2762,0,Q3,1,1,0,California,1,1,1,57,0,2089.05,0.0,0,1,92602
56,22,6.99,0,Carnelian Bay,Month-to-Month,United States,0,1,Male,1,Fiber Optic,39.227434,-120.091806,1,90.35,0,0,4,,0,0,1,1,Bank Withdrawal,1,1943,1,Q3,1,3,0,California,1,1,0,37,150,258.63,0.0,0,0,96140
63,0,29.1,0,Galt,Month-to-Month,United States,1,0,Male,0,,38.274451,-121.259201,0,19.85,0,2,0,,0,0,0,0,Credit Card,1,24194,0,Q3,0,3,0,California,0,0,0,1,0,29.1,0.0,0,0,95632
22,27,31.03,1,Los Angeles,Month-to-Month,United States,0,0,Female,1,Fiber Optic,34.061918,-118.277939,0,85.45,1,0,0,,0,0,1,0,Credit Card,1,44004,0,Q3,0,1,0,California,1,1,0,1,0,31.03,0.0,1,1,90057
80,20,4.14,0,Sylmar,Month-to-Month,United States,0,0,Female,1,Fiber Optic,34.321621,-118.399841,0,85.7,0,0,0,,1,1,1,0,Bank Withdrawal,1,81986,1,Q3,0,4,1,California,0,0,0,45,50,186.3,0.0,0,0,91342
51,13,24.95,0,Malibu,Two Year,United States,1,1,Male,1,Fiber Optic,34.037037,-118.705803,1,114.45,1,1,0,Offer A,1,1,0,1,Bank Withdrawal,1,11,1,Q3,0,3,0,California,1,1,1,72,0,1796.4,0.0,0,1,90263
49,24,0.0,0,Geyserville,Two Year,United States,1,1,Male,1,Cable,38.731771,-123.064272,1,53.7,0,2,2,Offer D,1,1,0,1,Credit Card,0,2349,1,Q3,1,3,0,California,1,1,0,10,0,0.0,22.97,0,1,95441
40,0,13.85,0,Laguna Beach,Month-to-Month,United States,0,0,Male,0,,33.570023,-117.773669,0,19.65,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,25206,0,Q3,0,3,0,California,0,0,0,1,0,13.85,0.0,0,0,92651
64,26,37.68,1,Ocotillo,Month-to-Month,United States,1,0,Male,1,Fiber Optic,32.698964,-115.886656,1,70.65,0,2,1,,0,0,1,1,Credit Card,1,471,0,Q3,1,1,0,California,0,0,0,1,0,37.68,0.0,0,1,92259
74,16,41.8,0,Klamath,Two Year,United States,0,1,Female,1,Fiber Optic,41.572813,-124.035011,0,89.6,1,0,0,Offer B,0,0,1,0,Bank Withdrawal,1,1215,0,Q3,0,4,1,California,1,1,0,63,0,2633.4,0.0,0,1,95548
27,0,12.39,0,Bass Lake,Month-to-Month,United States,0,0,Female,0,,37.458367,-119.345011,0,20.9,0,0,0,,0,0,1,0,Credit Card,1,613,0,Q3,0,5,0,California,0,0,0,10,0,123.9,0.0,1,0,93604
35,14,0.0,0,Los Angeles,Month-to-Month,United States,0,1,Female,1,DSL,34.072945,-118.37267,0,29.75,0,0,0,Offer C,0,0,1,0,Credit Card,0,21739,0,Q3,0,5,0,California,0,0,0,28,0,0.0,0.0,0,1,90048
60,0,1.69,0,Oakland,Two Year,United States,0,0,Male,0,,37.84551,-122.235181,0,20.65,0,0,0,,0,0,0,0,Bank Withdrawal,1,15438,0,Q3,0,5,0,California,0,0,0,57,0,96.33,0.0,0,0,94618
36,18,34.62,0,Ranchita,One Year,United States,1,0,Male,1,Fiber Optic,33.215251,-116.53633,1,101.05,1,1,10,Offer A,1,0,1,1,Credit Card,1,339,0,Q3,1,4,0,California,1,1,1,68,0,2354.16,0.0,0,1,92066
32,30,39.52,0,Compton,One Year,United States,0,0,Male,1,Fiber Optic,33.88151,-118.234451,1,78.9,1,0,8,Offer B,1,0,1,1,Bank Withdrawal,1,47305,0,Q3,1,5,0,California,0,0,0,47,0,1857.44,0.0,0,1,90220
33,20,34.76,0,Ludlow,Two Year,United States,0,1,Female,1,Cable,34.702766,-116.093376,0,66.5,0,0,0,,0,0,0,0,Credit Card,1,23,1,Q3,0,5,0,California,1,1,0,42,0,1459.92,0.0,0,1,92338
52,19,0.0,0,National City,Month-to-Month,United States,1,0,Female,1,DSL,32.67102,-117.095235,1,34.25,0,2,9,,1,0,0,1,Bank Withdrawal,0,62355,1,Q3,1,5,0,California,0,0,0,5,0,0.0,0.0,0,1,91950
52,0,49.95,0,Rancho Santa Fe,Two Year,United States,1,0,Male,0,,33.012751,-117.200617,0,25.0,1,3,0,,0,0,0,0,Credit Card,1,7615,0,Q3,0,4,0,California,0,0,0,39,0,1948.05,0.0,0,0,92067
67,25,17.62,0,San Francisco,One Year,United States,0,0,Female,1,Fiber Optic,37.786031,-122.437301,0,75.4,0,0,0,,0,1,1,0,Bank Withdrawal,1,33122,0,Q3,0,4,1,California,0,0,0,23,80,405.26,0.0,0,0,94115
31,22,25.75,1,Granada Hills,Month-to-Month,United States,0,0,Female,1,Fiber Optic,34.291273,-118.505104,1,73.2,0,0,1,Offer D,0,1,1,1,Bank Withdrawal,1,48867,0,Q3,1,2,0,California,0,0,0,19,0,489.25,0.0,0,1,91344
37,23,20.45,0,Bakersfield,Two Year,United States,0,1,Female,1,Cable,35.339796,-119.023552,0,67.4,0,0,0,,1,1,0,0,Bank Withdrawal,1,44588,1,Q3,0,3,0,California,0,0,0,49,0,1002.05,0.0,0,1,93304
53,0,2.32,0,Beverly Hills,Two Year,United States,0,0,Female,0,,34.063947,-118.383001,0,19.85,0,0,0,,0,0,1,0,Credit Card,1,8321,0,Q3,0,5,0,California,0,0,0,41,0,95.12,0.0,0,0,90211
52,10,24.57,0,Costa Mesa,Month-to-Month,United States,0,0,Female,1,Cable,33.645672,-117.922613,0,58.95,1,0,0,Offer D,0,0,1,0,Credit Card,1,62069,0,Q3,0,4,0,California,1,1,0,11,70,270.27,0.0,0,0,92627
54,4,22.56,1,Madera,Month-to-Month,United States,0,0,Male,1,Cable,36.902954,-120.194274,1,101.3,1,0,1,Offer B,1,0,1,1,Bank Withdrawal,1,28434,0,Q3,1,1,0,California,1,1,1,40,0,902.4,0.0,0,1,93637
39,24,27.99,1,Huntington Beach,Two Year,United States,0,1,Female,1,Fiber Optic,33.723579,-118.005441,1,109.45,1,0,1,Offer B,1,1,1,1,Bank Withdrawal,1,58764,0,Q3,1,1,0,California,1,1,1,58,0,1623.42,0.0,0,1,92647
37,13,34.89,0,Riverside,Month-to-Month,United States,0,0,Female,1,Cable,33.994676,-117.372498,0,44.75,0,0,0,,0,0,0,0,Credit Card,1,18999,0,Q3,0,5,0,California,0,0,0,3,10,104.67,0.0,0,0,92501
20,48,40.99,0,La Verne,Month-to-Month,United States,0,0,Female,1,Cable,34.144703,-117.770299,0,64.6,1,0,0,,0,0,0,0,Bank Withdrawal,1,35530,1,Q3,0,5,0,California,0,0,1,3,0,122.97,0.0,1,1,91750
35,30,43.57,0,Hydesville,One Year,United States,0,1,Male,1,DSL,40.557314,-124.081662,1,65.85,0,0,4,Offer B,1,1,1,1,Bank Withdrawal,1,1201,1,Q3,1,3,0,California,0,0,0,60,0,2614.2,0.0,0,1,95547
51,75,48.73,0,Landers,Month-to-Month,United States,1,1,Female,1,Fiber Optic,34.341737,-116.539416,1,75.3,0,3,6,Offer D,0,0,1,1,Credit Card,1,2182,0,Q3,1,5,0,California,0,0,0,23,0,1120.79,0.0,0,1,92285
65,0,30.14,0,O Neals,One Year,United States,0,0,Male,0,,37.140104,-119.657092,0,20.05,0,0,0,Offer E,0,0,0,0,Bank Withdrawal,1,173,0,Q3,0,5,1,California,0,0,0,5,0,150.7,0.0,0,0,93645
32,26,0.0,0,Lockeford,Two Year,United States,1,0,Female,1,Cable,38.166791,-121.14207,1,48.7,0,2,6,Offer B,1,1,0,1,Bank Withdrawal,0,3205,1,Q3,1,3,0,California,0,0,1,62,120,0.0,0.0,0,0,95237
79,21,6.59,0,Shingle Springs,One Year,United States,0,1,Male,1,Fiber Optic,38.598936,-120.963092,0,101.45,0,0,0,Offer C,1,0,1,0,Bank Withdrawal,1,24738,0,Q3,0,4,1,California,1,0,1,29,60,191.11,0.0,0,0,95682
67,21,18.67,0,Menlo Park,Two Year,United States,0,1,Female,1,DSL,37.449551,-122.183762,1,92.2,1,0,1,Offer A,1,1,1,1,Bank Withdrawal,1,39062,1,Q3,1,4,1,California,1,1,1,70,0,1306.9,0.0,0,1,94025
65,26,16.04,0,Igo,One Year,United States,0,1,Female,1,DSL,40.524535,-122.647172,0,69.1,1,0,0,,0,0,1,0,Credit Card,1,911,1,Q3,0,3,1,California,1,1,0,46,0,737.84,0.0,0,1,96047
42,27,37.2,1,Milpitas,Month-to-Month,United States,0,1,Female,1,Fiber Optic,37.441931,-121.878502,1,103.95,1,0,1,,1,0,1,1,Bank Withdrawal,1,62848,0,Q3,1,2,0,California,1,1,1,69,0,2566.8,0.0,0,1,95035
45,28,38.81,1,Oak Run,Month-to-Month,United States,0,1,Female,1,Fiber Optic,40.689243,-122.037023,1,83.8,0,0,0,,1,0,0,1,Bank Withdrawal,1,829,1,Q3,0,1,0,California,0,0,0,23,0,892.63,0.0,0,1,96069
48,0,11.18,0,Capay,Two Year,United States,0,0,Female,0,,38.681651,-122.130569,1,25.6,1,0,3,,0,0,0,1,Credit Card,1,262,0,Q3,1,5,0,California,0,0,0,71,0,793.78,0.0,0,0,95607
24,30,48.64,1,Berkeley,Month-to-Month,United States,0,0,Male,1,Fiber Optic,37.858898,-122.240512,1,74.65,1,0,8,,0,0,1,1,Bank Withdrawal,1,12448,0,Q3,1,1,0,California,0,0,0,4,0,194.56,0.0,1,1,94705
42,14,13.04,0,Paradise,One Year,United States,0,1,Male,1,DSL,39.69676,-121.644379,0,67.45,1,0,0,Offer C,1,1,0,0,Bank Withdrawal,1,28318,1,Q3,0,3,0,California,0,0,0,37,0,482.48,0.0,0,1,95969
30,69,10.11,1,Hume,Month-to-Month,United States,0,0,Female,1,Fiber Optic,36.807595,-118.901544,0,89.35,0,0,0,Offer E,1,0,1,0,Bank Withdrawal,1,93,1,Q3,0,3,0,California,1,1,0,5,0,50.55,0.0,0,1,93628
55,13,25.14,0,Sutter,Two Year,United States,0,0,Female,1,Fiber Optic,39.172777,-121.805845,1,94.35,1,0,1,Offer B,1,0,1,1,Bank Withdrawal,1,3193,1,Q3,1,5,0,California,1,1,0,61,0,1533.54,29.88,0,1,95982
30,82,15.06,0,Daly City,Month-to-Month,United States,0,1,Female,1,Fiber Optic,37.680844,-122.48131,1,101.35,1,0,10,Offer B,0,0,1,1,Bank Withdrawal,1,63337,0,Q3,1,5,0,California,1,1,1,62,0,933.72,0.0,0,1,94015
32,0,9.19,0,Woodland,One Year,United States,0,0,Female,0,,38.71967,-121.862416,0,19.95,0,0,0,,0,0,0,0,Mailed Check,1,38547,0,Q3,0,3,0,California,0,0,0,48,0,441.12,0.0,0,0,95695
43,23,39.81,1,Moorpark,Month-to-Month,United States,0,0,Female,1,Fiber Optic,34.312945,-118.858169,0,70.9,0,0,0,Offer E,0,0,0,0,Mailed Check,1,32984,0,Q3,0,1,0,California,0,0,0,1,0,39.81,0.0,0,1,93021
42,2,34.98,0,Niland,One Year,United States,0,0,Male,1,Cable,33.345825,-115.596574,0,65.4,0,0,0,Offer B,0,1,0,0,Bank Withdrawal,1,2753,1,Q3,0,3,0,California,0,0,1,44,0,1539.12,0.0,0,1,92257
64,0,8.54,0,Taylorsville,Month-to-Month,United States,0,0,Male,0,,40.053684,-120.743116,0,19.6,0,0,0,Offer D,0,0,0,0,Credit Card,1,513,0,Q3,0,4,0,California,0,0,0,14,0,119.56,0.0,0,0,95983
33,0,15.73,0,Canyon Country,Month-to-Month,United States,1,0,Male,0,,34.422519,-118.420717,1,20.95,0,2,1,,0,0,0,1,Bank Withdrawal,1,59259,0,Q3,1,3,0,California,0,0,0,11,0,173.03,18.17,0,0,91351
78,21,17.51,1,Corte Madera,Month-to-Month,United States,0,0,Male,1,Fiber Optic,37.924014,-122.511694,1,80.3,1,0,1,,0,1,1,1,Bank Withdrawal,1,9038,0,Q3,1,1,1,California,0,0,0,1,0,17.51,0.0,0,1,94925
24,0,27.75,0,Encino,Two Year,United States,1,0,Female,0,,34.150354,-118.518292,1,19.4,0,2,8,,0,0,0,1,Credit Card,1,27614,0,Q3,1,5,0,California,0,0,0,55,0,1526.25,0.0,1,0,91316
20,0,27.88,0,Soquel,Month-to-Month,United States,0,0,Male,0,,37.023669,-121.946461,0,19.65,0,0,0,,0,0,0,0,Bank Withdrawal,1,9823,0,Q3,0,3,0,California,0,0,0,1,0,27.88,0.0,1,0,95073
75,9,0.0,0,Macdoel,Two Year,United States,0,1,Female,1,Cable,41.769709,-121.92063,0,53.5,0,0,0,Offer B,1,0,1,0,Bank Withdrawal,0,816,0,Q3,0,3,1,California,1,0,1,65,0,0.0,0.0,0,1,96058
56,0,48.75,0,Meadow Valley,Two Year,United States,1,0,Female,0,,39.937017,-121.058043,1,19.25,0,1,2,Offer A,0,0,1,1,Bank Withdrawal,1,301,0,Q3,1,4,0,California,0,0,0,67,0,3266.25,0.0,0,0,95956
55,28,29.52,0,Pleasant Grove,Month-to-Month,United States,0,0,Male,1,Fiber Optic,38.833554,-121.498102,0,78.95,0,0,0,Offer E,1,1,1,0,Bank Withdrawal,1,901,0,Q3,0,3,0,California,0,0,0,6,0,177.12,0.0,0,1,95668
42,0,48.61,0,Salton City,One Year,United States,0,0,Male,0,,33.28156,-115.955541,0,19.35,0,0,0,,0,0,0,0,Bank Withdrawal,1,799,0,Q3,0,3,0,California,0,0,0,39,0,1895.79,0.0,0,0,92275
39,20,49.41,0,Pacific Grove,Month-to-Month,United States,0,1,Male,1,Fiber Optic,36.618337,-121.926417,1,91.45,1,0,0,,0,0,1,1,Bank Withdrawal,1,15449,0,Q3,0,5,0,California,0,0,1,2,10,98.82,0.0,0,0,93950
